                  Temp     Hi    Low   Out    Dew  Wind  Wind  Wind    Hi    Hi   Wind   Heat    THW   THSW                Rain  Solar   Solar Hi Solar    Heat    Cool    In     In    In     In     In   In Air          Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir   Run Speed   Dir  Chill  Index  Index  Index   Bar    Rain  Rate   Rad.  Energy    Rad.     D-D     D-D    Temp   Hum    Dew   Heat    EMC Density     ET   Samp   Tx   Recept  Int.
 1/01/21  1:50a   33.5   33.5   33.5    47   15.4   2.0   WNW  0.17   3.0   WNW   32.6   32.5   31.6   27.6   832.4  0.00  0.00     0     0.00      0     0.109   0.000   69.9    12   14.9   64.6   2.95  .0613    0.000   117    1    100.0    5 
 1/01/21  1:55a   33.5   33.5   33.5    47   15.4   1.0   WNW  0.08   3.0     W   33.5   32.5   32.5   28.5   832.4  0.00  0.00     0     0.00      0     0.109   0.000   69.7    12   14.8   64.3   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  2:00a   33.4   33.5   33.4    47   15.3   2.0     W  0.17   4.0     W   32.5   32.4   31.5   27.5   832.4  0.00  0.00     0     0.00      0     0.110   0.000   69.7    12   14.8   64.3   2.95  .0614    0.001   117    1    100.0    5 
 1/01/21  2:05a   33.5   33.5   33.4    47   15.4   1.0     W  0.08   3.0     W   33.5   32.5   32.5   28.5   832.5  0.00  0.00     0     0.00      0     0.109   0.000   69.9    12   14.9   64.6   2.95  .0613    0.000   117    1    100.0    5 
 1/01/21  2:10a   33.3   33.5   33.3    47   15.2   2.0     W  0.17   4.0     W   32.4   32.3   31.4   27.4   832.4  0.00  0.00     0     0.00      0     0.110   0.000   70.1    12   15.1   64.8   2.95  .0613    0.000   117    1    100.0    5 
 1/01/21  2:15a   33.1   33.3   33.1    47   15.0   2.0   WNW  0.17   4.0   WNW   32.2   32.1   31.2   27.2   832.5  0.00  0.00     0     0.00      0     0.111   0.000   69.7    12   14.8   64.3   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  2:20a   33.2   33.2   33.1    47   15.1   1.0   WSW  0.08   5.0     W   33.2   32.2   32.2   28.2   832.6  0.00  0.00     0     0.00      0     0.110   0.000   69.6    12   14.7   64.2   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  2:25a   33.1   33.2   33.1    48   15.5   0.0   WSW  0.00   2.0   WSW   33.1   32.2   32.2   28.2   832.7  0.00  0.00     0     0.00      0     0.111   0.000   69.7    12   14.8   64.3   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  2:30a   33.0   33.1   33.0    48   15.4   0.0   WSW  0.00   1.0   WSW   33.0   32.1   32.1   28.1   832.6  0.00  0.00     0     0.00      0     0.111   0.000   69.7    12   14.8   64.3   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  2:35a   33.0   33.0   33.0    47   14.9   1.0   WSW  0.08   3.0   WSW   33.0   32.0   32.0   28.0   832.7  0.00  0.00     0     0.00      0     0.111   0.000   69.9    12   14.9   64.6   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  2:40a   33.0   33.0   33.0    48   15.4   0.0   ---  0.00   0.0   ---   33.0   32.1   32.1   28.1   832.7  0.00  0.00     0     0.00      0     0.111   0.000   69.9    12   14.9   64.6   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  2:45a   32.9   33.0   32.9    49   15.8   0.0   ---  0.00   0.0   ---   32.9   32.0   32.0   28.0   832.7  0.00  0.00     0     0.00      0     0.111   0.000   69.9    12   14.9   64.6   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  2:50a   32.8   32.9   32.8    48   15.2   0.0   ---  0.00   0.0   ---   32.8   31.9   31.9   27.9   832.6  0.00  0.00     0     0.00      0     0.112   0.000   70.1    12   15.1   64.8   2.95  .0613    0.000   118    1    100.0    5 
 1/01/21  2:55a   32.7   32.8   32.7    48   15.1   0.0   ---  0.00   0.0   ---   32.7   31.8   31.8   27.8   832.6  0.00  0.00     0     0.00      0     0.112   0.000   70.1    12   15.1   64.8   2.95  .0613    0.000   117    1    100.0    5 
 1/01/21  3:00a   32.3   32.7   32.3    49   15.3   1.0   WSW  0.08   3.0   WSW   32.3   31.4   31.4   27.4   832.5  0.00  0.00     0     0.00      0     0.114   0.000   70.1    12   15.1   64.8   2.95  .0613    0.000   117    1    100.0    5 
 1/01/21  3:05a   32.1   32.3   32.1    49   15.1   1.0   WSW  0.08   2.0   WSW   32.1   31.2   31.2   27.2   832.6  0.00  0.00     0     0.00      0     0.114   0.000   69.7    12   14.8   64.3   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  3:10a   31.9   32.1   31.9    48   14.4   1.0   WSW  0.08   3.0   WSW   31.9   31.0   31.0   27.0   832.6  0.00  0.00     0     0.00      0     0.115   0.000   69.6    13   16.5   64.3   3.23  .0614    0.000   117    1    100.0    5 
 1/01/21  3:15a   32.0   32.0   31.9    48   14.5   2.0   WSW  0.17   3.0   WSW   31.0   31.1   30.1   26.1   832.6  0.00  0.00     0     0.00      0     0.115   0.000   69.7    12   14.8   64.3   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  3:20a   32.0   32.0   32.0    48   14.5   2.0   WSW  0.17   3.0   WSW   31.0   31.1   30.1   26.1   832.6  0.00  0.00     0     0.00      0     0.115   0.000   69.9    12   14.9   64.6   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  3:25a   31.9   32.0   31.9    48   14.4   1.0     W  0.08   3.0     W   31.9   31.0   31.0   27.0   832.6  0.00  0.00     0     0.00      0     0.115   0.000   69.9    12   14.9   64.6   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  3:30a   31.8   31.9   31.8    48   14.3   2.0     W  0.17   4.0     W   30.7   30.9   29.8   25.8   832.6  0.00  0.00     0     0.00      0     0.115   0.000   70.1    12   15.1   64.8   2.95  .0613    0.000   117    1    100.0    5 
 1/01/21  3:35a   31.5   31.8   31.5    48   14.0   2.0   WNW  0.17   5.0   WNW   30.4   30.6   29.5   25.5   832.5  0.00  0.00     0     0.00      0     0.116   0.000   70.1    12   15.1   64.8   2.95  .0613    0.000   117    1    100.0    5 
 1/01/21  3:40a   31.1   31.4   31.1    48   13.7   2.0   WNW  0.17   5.0    NW   30.0   30.2   29.1   25.1   832.5  0.00  0.00     0     0.00      0     0.118   0.000   70.1    12   15.1   64.8   2.95  .0613    0.000   117    1    100.0    5 
 1/01/21  3:45a   31.0   31.1   31.0    48   13.6   3.0   WNW  0.25   6.0   WNW   28.2   30.1   27.3   23.3   832.4  0.00  0.00     0     0.00      0     0.118   0.000   70.1    12   15.1   64.8   2.95  .0613    0.000   117    1    100.0    5 
 1/01/21  3:50a   30.9   31.0   30.9    49   14.0   3.0    NW  0.25   6.0   WNW   28.1   30.0   27.2   23.2   832.4  0.00  0.00     0     0.00      0     0.118   0.000   70.1    12   15.1   64.8   2.95  .0613    0.000   117    1    100.0    5 
 1/01/21  3:55a   30.8   30.9   30.7    49   13.9   3.0   WNW  0.25   6.0    NW   28.0   29.9   27.1   23.1   832.3  0.00  0.00     0     0.00      0     0.119   0.000   70.2    12   15.1   65.0   2.95  .0613    0.000   117    1    100.0    5 
 1/01/21  4:00a   30.6   30.8   30.6    48   13.2   3.0    NW  0.25   7.0    NW   27.7   29.7   26.8   22.8   832.3  0.00  0.00     0     0.00      0     0.119   0.000   69.9    12   14.9   64.6   2.95  .0613    0.001   117    1    100.0    5 
 1/01/21  4:05a   30.5   30.6   30.5    48   13.1   4.0    NW  0.33   8.0    NW   26.3   29.6   25.4   21.4   832.4  0.00  0.00     0     0.00      0     0.120   0.000   69.7    12   14.8   64.3   2.95  .0614    0.000   118    1    100.0    5 
 1/01/21  4:10a   30.3   30.5   30.3    49   13.4   4.0    NW  0.33   8.0    NW   26.1   29.5   25.3   21.3   832.3  0.00  0.00     0     0.00      0     0.120   0.000   69.7    12   14.8   64.3   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  4:15a   30.2   30.3   30.2    48   12.8   5.0    NW  0.42   8.0   WNW   25.0   29.3   24.1   20.1   832.3  0.00  0.00     0     0.00      0     0.121   0.000   69.9    12   14.9   64.6   2.95  .0613    0.000   117    1    100.0    5 
 1/01/21  4:20a   30.2   30.2   30.2    48   12.8   4.0    NW  0.33   8.0   WNW   26.0   29.3   25.1   21.1   832.3  0.00  0.00     0     0.00      0     0.121   0.000   69.6    12   14.7   64.2   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  4:25a   30.4   30.4   30.2    47   12.5   4.0    NW  0.33   9.0    NW   26.2   29.5   25.3   21.3   832.4  0.00  0.00     0     0.00      0     0.120   0.000   69.4    12   14.5   64.0   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  4:30a   30.5   30.5   30.4    48   13.1   3.0    NW  0.25   8.0    NW   27.6   29.6   26.7   22.7   832.5  0.00  0.00     0     0.00      0     0.120   0.000   69.4    12   14.5   64.0   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  4:35a   30.6   30.6   30.5    47   12.7   4.0    NW  0.33   8.0    NW   26.5   29.7   25.6   21.6   832.5  0.00  0.00     0     0.00      0     0.119   0.000   69.6    12   14.7   64.2   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  4:40a   30.6   30.6   30.6    47   12.7   3.0   WNW  0.25   7.0   WNW   27.7   29.7   26.8   22.8   832.4  0.00  0.00     0     0.00      0     0.119   0.000   69.6    12   14.7   64.2   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  4:45a   30.5   30.6   30.5    47   12.6   4.0    NW  0.33   9.0   WNW   26.3   29.6   25.4   21.4   832.5  0.00  0.00     0     0.00      0     0.120   0.000   69.4    12   14.5   64.0   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  4:50a   30.2   30.5   30.2    48   12.8   5.0    NW  0.42   8.0   WNW   25.0   29.3   24.1   20.1   832.6  0.00  0.00     0     0.00      0     0.121   0.000   69.2    12   14.4   63.7   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  4:55a   30.2   30.2   30.2    48   12.8   4.0    NW  0.33  10.0    NW   26.0   29.3   25.1   21.1   832.7  0.00  0.00     0     0.00      0     0.121   0.000   69.2    12   14.4   63.7   2.95  .0615    0.000   117    1    100.0    5 
 1/01/21  5:00a   30.1   30.2   30.1    49   13.2   2.0   NNE  0.17   6.0     N   28.9   29.3   28.1   24.1   832.8  0.00  0.00     0     0.00      0     0.121   0.000   69.4    11   12.5   63.9   2.75  .0615    0.000   117    1    100.0    5 
 1/01/21  5:05a   30.0   30.1   30.0    49   13.1   1.0   NNE  0.08   3.0   NNE   30.0   29.2   29.2   25.2   832.9  0.00  0.00     0     0.00      0     0.122   0.000   69.6    11   12.7   64.1   2.75  .0614    0.001   117    1    100.0    5 
 1/01/21  5:10a   30.2   30.2   30.0    49   13.3   0.0   NNE  0.00   3.0   NNE   30.2   29.4   29.4   25.4   832.9  0.00  0.00     0     0.00      0     0.121   0.000   69.7    11   12.8   64.2   2.75  .0614    0.000   117    1    100.0    5 
 1/01/21  5:15a   30.3   30.3   30.2    50   13.9   0.0   NNE  0.00   2.0   NNE   30.3   29.5   29.5   25.5   833.1  0.00  0.00     0     0.00      0     0.120   0.000   69.6    11   12.7   64.1   2.75  .0614    0.000   118    1    100.0    5 
 1/01/21  5:20a   30.4   30.4   30.3    51   14.4   0.0   NNE  0.00   2.0   NNE   30.4   29.6   29.6   25.6   833.2  0.00  0.00     0     0.00      0     0.120   0.000   69.4    12   14.5   64.0   2.95  .0615    0.000   117    1    100.0    5 
 1/01/21  5:25a   30.5   30.5   30.4    51   14.5   1.0     N  0.08   3.0   NNE   30.5   29.7   29.7   25.7   833.3  0.00  0.00     0     0.00      0     0.120   0.000   69.4    12   14.5   64.0   2.95  .0615    0.000   117    1    100.0    5 
 1/01/21  5:30a   30.7   30.7   30.5    50   14.2   3.0     N  0.25   5.0   NNW   27.8   29.8   26.9   22.9   833.3  0.00  0.00     0     0.00      0     0.119   0.000   69.6    12   14.7   64.2   2.95  .0614    0.000   117    1    100.0    5 
 1/01/21  5:35a   30.5   30.7   30.5    48   13.1   3.0   WNW  0.25   5.0   WNW   27.6   29.6   26.7   22.7   833.3  0.00  0.00     0     0.00      0     0.120   0.000   69.4    12   14.5   64.0   2.95  .0615    0.000   117    1    100.0    5 
 1/01/21  5:40a   29.9   30.5   29.9    47   12.1   4.0   WNW  0.33   8.0     W   25.7   29.0   24.8   20.8   833.3  0.00  0.00     0     0.00      0     0.122   0.000   69.0    12   14.2   63.5   2.95  .0615    0.000   117    1    100.0    5 
 1/01/21  5:45a   29.7   29.9   29.7    48   12.4   4.0    NW  0.33   9.0   WNW   25.4   28.9   24.6   20.6   833.4  0.00  0.00     0     0.00      0     0.123   0.000   69.0    12   14.2   63.5   2.95  .0615    0.000   117    1    100.0    5 
 1/01/21  5:50a   29.7   29.8   29.7    50   13.3   3.0   WNW  0.25   6.0   WNW   26.7   28.9   25.9   21.9   833.4  0.00  0.00     0     0.00      0     0.123   0.000   69.2    12   14.4   63.7   2.95  .0615    0.000   117    1    100.0    5 
 1/01/21  5:55a   29.7   29.8   29.7    50   13.3   1.0     W  0.08   4.0     W   29.7   28.9   28.9   24.9   833.5  0.00  0.00     0     0.00      0     0.123   0.000   69.4    12   14.5   64.0   2.95  .0615    0.000   117    1    100.0    5 
 1/01/21  6:00a   29.7   29.7   29.7    50   13.3   2.0     W  0.17   5.0     W   28.4   28.9   27.6   23.6   833.5  0.00  0.00     0     0.00      0     0.123   0.000   69.6    12   14.7   64.2   2.95  .0615    0.001   117    1    100.0    5 
 1/01/21  6:05a   29.7   29.7   29.6    49   12.8   3.0   WNW  0.25   7.0     W   26.7   28.9   25.9   21.9   833.5  0.00  0.00     0     0.00      0     0.123   0.000   69.6    12   14.7   64.2   2.95  .0615    0.000   117    1    100.0    5 
 1/01/21  6:10a   29.6   29.7   29.6    49   12.8   3.0   WNW  0.25   6.0   WNW   26.6   28.8   25.8   21.8   833.7  0.00  0.00     0     0.00      0     0.123   0.000   69.4    12   14.5   64.0   2.95  .0615    0.000   117    1    100.0    5 
 1/01/21  6:15a   29.3   29.6   29.3    49   12.5   4.0   WNW  0.33   8.0    NW   25.0   28.5   24.2   20.2   833.8  0.00  0.00     0     0.00      0     0.124   0.000   69.0    12   14.2   63.5   2.95  .0616    0.000   117    1    100.0    5 
 1/01/21  6:20a   29.0   29.3   29.0    49   12.2   6.0   WNW  0.50  11.0    NW   22.7   28.2   21.9   17.9   833.8  0.00  0.00     0     0.00      0     0.125   0.000   69.0    12   14.2   63.5   2.95  .0616    0.000   117    1    100.0    5 
 1/01/21  6:25a   29.0   29.1   29.0    50   12.7   4.0    NW  0.33  10.0   WNW   24.6   28.2   23.8   19.8   833.8  0.00  0.00     0     0.00      0     0.125   0.000   69.2    12   14.4   63.7   2.95  .0615    0.000   118    1    100.0    5 
 1/01/21  6:30a   28.9   29.0   28.9    50   12.6   4.0   WNW  0.33   8.0    NW   24.5   28.1   23.7   19.7   833.8  0.00  0.00     0     0.00      0     0.125   0.000   69.4    11   12.5   63.9   2.75  .0615    0.000   117    1    100.0    5 
 1/01/21  6:35a   28.9   29.0   28.9    50   12.6   4.0    NW  0.33   9.0    NW   24.5   28.1   23.7   19.7   833.8  0.00  0.00     0     0.00      0     0.125   0.000   69.6    11   12.7   64.1   2.75  .0615    0.000   117    1    100.0    5 
 1/01/21  6:40a   28.7   28.9   28.7    50   12.4   5.0    NW  0.42  11.0   WNW   23.2   27.9   22.4   18.4   833.8  0.00  0.00     0     0.00      0     0.126   0.000   69.4    11   12.5   63.9   2.75  .0615    0.000   117    1    100.0    5 
 1/01/21  6:45a   28.6   28.7   28.6    51   12.7   4.0    NW  0.33   8.0    NW   24.1   27.8   23.3   19.3   833.8  0.00  0.00     0     0.00      0     0.126   0.000   69.0    11   12.2   63.4   2.75  .0616    0.000   117    1    100.0    5 
 1/01/21  6:50a   28.5   28.6   28.5    50   12.2   5.0   WNW  0.42   9.0    NW   23.0   27.7   22.2   18.2   833.8  0.00  0.00     0     0.00      0     0.127   0.000   69.0    11   12.2   63.4   2.75  .0616    0.000   117    1    100.0    5 
 1/01/21  6:55a   28.5   28.5   28.5    50   12.2   5.0   WNW  0.42   8.0   WNW   23.0   27.7   22.2   18.2   833.9  0.00  0.00     0     0.00      0     0.127   0.000   69.2    11   12.4   63.6   2.75  .0616    0.000   117    1    100.0    5 
 1/01/21  7:00a   28.5   28.5   28.4    50   12.2   5.0   WNW  0.42   9.0    NW   23.0   27.7   22.2   18.2   833.8  0.00  0.00     0     0.00      0     0.127   0.000   69.2    11   12.4   63.6   2.75  .0616    0.001   117    1    100.0    5 
 1/01/21  7:05a   28.4   28.5   28.4    50   12.1   6.0   WNW  0.50   9.0    NW   21.9   27.6   21.1   17.1   833.9  0.00  0.00     0     0.00      0     0.127   0.000   68.9    11   12.2   63.3   2.75  .0616    0.000   117    1    100.0    5 
 1/01/21  7:10a   28.3   28.4   28.3    51   12.5   5.0   WNW  0.42   9.0   WNW   22.7   27.5   21.9   17.9   833.9  0.00  0.00     0     0.00      0     0.127   0.000   68.7    11   12.0   63.0   2.75  .0616    0.000   117    1    100.0    5 
 1/01/21  7:15a   28.2   28.3   28.2    51   12.4   6.0    NW  0.50  11.0   WNW   21.7   27.4   20.9   16.9   834.0  0.00  0.00     0     0.00      0     0.128   0.000   68.9    11   12.2   63.3   2.75  .0616    0.000   117    1    100.0    5 
 1/01/21  7:20a   28.1   28.2   28.1    51   12.3   4.0    NW  0.33  10.0   WNW   23.6   27.3   22.8   18.8   834.0  0.00  0.00     0     0.00      0     0.128   0.000   69.0    11   12.2   63.4   2.75  .0616    0.000   117    1    100.0    5 
 1/01/21  7:25a   28.2   28.2   28.1    51   12.4   4.0    NW  0.33   9.0    NW   23.7   27.4   22.9   18.9   834.1  0.00  0.00     0     0.00      0     0.128   0.000   69.2    11   12.4   63.6   2.75  .0616    0.000   117    1    100.0    5 
 1/01/21  7:30a   28.2   28.2   28.1    51   12.4   5.0    NW  0.42  10.0    NW   22.6   27.4   21.8   17.8   834.2  0.00  0.00     4     0.03      5     0.128   0.000   69.0    11   12.2   63.4   2.75  .0616    0.000   117    1    100.0    5 
 1/01/21  7:35a   28.4   28.4   28.2    51   12.6   4.0    NW  0.33   8.0    NW   23.9   27.6   23.1   19.2   834.3  0.00  0.00     7     0.05      7     0.127   0.000   68.7    11   12.0   63.0   2.75  .0617    0.000   118    1    100.0    5 
 1/01/21  7:40a   28.5   28.5   28.3    51   12.6   3.0    NW  0.25   9.0   NNW   25.4   27.7   24.6   20.7   834.4  0.00  0.00     8     0.06      9     0.127   0.000   68.7    11   12.0   63.0   2.75  .0617    0.000   117    1    100.0    5 
 1/01/21  7:45a   28.4   28.5   28.4    51   12.6   3.0    NW  0.25   6.0    NW   25.2   27.6   24.4   20.6   834.4  0.00  0.00    10     0.07     11     0.127   0.000   68.9    11   12.2   63.3   2.75  .0616    0.000   117    1    100.0    5 
 1/01/21  7:50a   28.4   28.4   28.4    51   12.6   5.0    NW  0.42  10.0    NW   22.8   27.6   22.0   18.2   834.5  0.00  0.00    12     0.09     14     0.127   0.000   69.0    11   12.2   63.4   2.75  .0616    0.000   117    1    100.0    5 
 1/01/21  7:55a   28.4   28.4   28.4    51   12.6   4.0    NW  0.33   9.0   WNW   23.9   27.6   23.1   19.4   834.6  0.00  0.00    16     0.11     18     0.127   0.000   68.9    11   12.2   63.3   2.75  .0616    0.000   117    1    100.0    5 
 1/01/21  8:00a   28.5   28.5   28.4    51   12.6   5.0    NW  0.42   9.0    NW   23.0   27.7   22.2   18.6   834.6  0.00  0.00    22     0.16     26     0.127   0.000   68.5    11   11.8   62.8   2.75  .0617    0.001   117    1    100.0    5 
 1/01/21  8:05a   28.7   28.7   28.5    51   12.8   4.0    NW  0.33   8.0    NW   24.3   27.9   23.5   20.1   834.7  0.00  0.00    30     0.22     32     0.126   0.000   68.5    11   11.8   62.8   2.75  .0617    0.000   117    1    100.0    5 
 1/01/21  8:10a   28.8   28.8   28.7    51   12.9   4.0    NW  0.33   9.0    NW   24.4   28.0   23.6   20.3   834.8  0.00  0.00    34     0.24     35     0.126   0.000   68.7    11   12.0   63.0   2.75  .0617    0.000   117    1    100.0    5 
 1/01/21  8:15a   29.0   29.0   28.8    51   13.1   4.0   NNW  0.33   9.0   NNW   24.6   28.2   23.8   20.5   834.8  0.00  0.00    33     0.24     33     0.125   0.000   68.9    11   12.2   63.3   2.75  .0617    0.000   117    1    100.0    5 
 1/01/21  8:20a   29.2   29.2   29.0    50   12.8   3.0    NW  0.25   8.0    NW   26.1   28.4   25.3   21.9   834.9  0.00  0.00    30     0.22     32     0.124   0.000   68.9    11   12.2   63.3   2.75  .0617    0.000   117    1    100.0    5 
 1/01/21  8:25a   29.4   29.4   29.2    50   13.0   3.0    NW  0.25   7.0    NW   26.4   28.6   25.6   22.3   835.1  0.00  0.00    34     0.24     35     0.124   0.000   68.5    12   13.8   62.9   2.95  .0617    0.000   117    1    100.0    5 
 1/01/21  8:30a   29.6   29.6   29.4    50   13.2   2.0    NW  0.17   7.0   WNW   28.3   28.8   27.5   24.1   835.2  0.00  0.00    29     0.21     32     0.123   0.000   68.5    12   13.8   62.9   2.95  .0617    0.000   117    1    100.0    5 
 1/01/21  8:35a   29.8   29.8   29.6    50   13.4   4.0   NNW  0.33   9.0    NW   25.5   29.0   24.7   23.1   835.3  0.00  0.00    26     0.19     28     0.122   0.000   68.7    12   14.0   63.1   2.95  .0617    0.000   117    1    100.0    5 
 1/01/21  8:40a   30.1   30.1   29.8    49   13.2   3.0   WNW  0.25   7.0   WNW   27.2   29.3   26.4   25.2   835.3  0.00  0.00    35     0.25     40     0.121   0.000   68.9    12   14.1   63.4   2.95  .0617    0.000   117    1    100.0    5 
 1/01/21  8:45a   30.4   30.4   30.1    49   13.5   3.0   WNW  0.25   7.0    NW   27.5   29.5   26.6   25.9   835.4  0.00  0.00    46     0.33     49     0.120   0.000   68.7    12   14.0   63.1   2.95  .0617    0.000   118    1    100.0    5 
 1/01/21  8:50a   30.6   30.6   30.4    49   13.7   3.0    NW  0.25   6.0    NW   27.7   29.7   26.8   26.3   835.4  0.00  0.00    51     0.37     53     0.119   0.000   68.4    12   13.7   62.7   2.95  .0617    0.000   117    1    100.0    5 
 1/01/21  8:55a   30.9   30.9   30.6    49   14.0   2.0    NW  0.17   7.0   WNW   29.8   30.0   28.9   28.5   835.4  0.00  0.00    54     0.39     54     0.118   0.000   68.4    12   13.7   62.7   2.95  .0617    0.000   117    1    100.0    5 
 1/01/21  9:00a   31.2   31.3   30.9    49   14.2   2.0    NW  0.17   6.0   NNW   30.1   30.3   29.2   29.2   835.4  0.00  0.00    63     0.45     70     0.117   0.000   68.7    12   14.0   63.1   2.95  .0617    0.001   117    1    100.0    5 
 1/01/21  9:05a   31.5   31.5   31.3    49   14.5   3.0    NW  0.25   6.0    NW   28.8   30.6   27.9   28.1   835.4  0.00  0.00    69     0.49     72     0.116   0.000   68.5    12   13.8   62.9   2.95  .0617    0.000   117    1    100.0    5 
 1/01/21  9:10a   31.9   31.9   31.5    49   14.9   3.0    NW  0.25   6.0    NW   29.2   31.0   28.3   28.8   835.4  0.00  0.00    77     0.55     79     0.115   0.000   68.2    12   13.6   62.5   2.95  .0618    0.000   117    1    100.0    5 
 1/01/21  9:15a   32.1   32.1   31.9    49   15.1   2.0    NW  0.17   6.0    NW   31.1   31.2   30.2   31.0   835.5  0.00  0.00    84     0.60     86     0.114   0.000   68.2    12   13.6   62.5   2.95  .0618    0.000   117    1    100.0    5 
 1/01/21  9:20a   32.4   32.4   32.1    48   14.9   3.0    NW  0.25   6.0   WNW   29.8   31.5   28.9   29.7   835.5  0.00  0.00    84     0.60     86     0.113   0.000   68.4    12   13.7   62.7   2.95  .0618    0.000   117    1    100.0    5 
 1/01/21  9:25a   32.6   32.6   32.4    48   15.1   2.0    NW  0.17   4.0    NW   31.6   31.7   30.7   31.5   835.6  0.00  0.00    85     0.61     91     0.113   0.000   68.7    12   14.0   63.1   2.95  .0617    0.000   117    1    100.0    5 
 1/01/21  9:30a   33.0   33.0   32.6    48   15.4   2.0    NW  0.17   4.0    NW   32.1   32.1   31.2   32.4   835.5  0.00  0.00    96     0.69     98     0.111   0.000   68.9    12   14.1   63.4   2.95  .0617    0.000   117    1    100.0    5 
 1/01/21  9:35a   33.3   33.3   33.0    48   15.7   2.0    NW  0.17   4.0    NW   32.4   32.4   31.5   32.8   835.7  0.00  0.00    99     0.71    100     0.110   0.000   68.5    12   13.8   62.9   2.95  .0618    0.000   117    1    100.0    5 
 1/01/21  9:40a   33.5   33.5   33.3    48   15.9   1.0    NW  0.08   4.0    NW   33.5   32.6   32.6   33.9   835.7  0.00  0.00   100     0.72    102     0.109   0.000   68.2    12   13.6   62.5   2.95  .0618    0.000   117    1    100.0    5 
 1/01/21  9:45a   33.8   33.8   33.5    48   16.2   0.0    NW  0.00   1.0    NW   33.8   32.9   32.9   34.3   835.7  0.00  0.00   102     0.73    102     0.108   0.000   68.4    12   13.7   62.7   2.95  .0618    0.000   117    1    100.0    5 
 1/01/21  9:50a   34.3   34.3   33.8    50   17.6   0.0    NW  0.00   1.0    NW   34.3   33.4   33.4   34.8   835.7  0.00  0.00   104     0.75    105     0.107   0.000   68.5    12   13.8   62.9   2.95  .0618    0.000   117    1    100.0    5 
 1/01/21  9:55a   34.7   34.7   34.3    50   17.9   0.0    NW  0.00   2.0    NW   34.7   33.8   33.8   35.1   835.7  0.00  0.00   101     0.72    102     0.105   0.000   68.7    12   14.0   63.1   2.95  .0617    0.000   118    1    100.0    5 
 1/01/21 10:00a   35.0   35.0   34.7    49   17.7   0.0   ---  0.00   0.0   ---   35.0   34.1   34.1   35.5   835.7  0.00  0.00   104     0.75    107     0.104   0.000   68.9    12   14.1   63.4   2.95  .0617    0.002   117    1    100.0    5 
 1/01/21 10:05a   35.3   35.3   35.0    50   18.5   0.0   ---  0.00   0.0   ---   35.3   34.4   34.4   36.1   835.6  0.00  0.00   112     0.80    114     0.103   0.000   68.9    13   16.0   63.5   3.21  .0617    0.000   117    1    100.0    5 
 1/01/21 10:10a   35.6   35.6   35.3    48   17.8   0.0   ---  0.00   0.0   ---   35.6   34.6   34.6   36.3   835.6  0.00  0.00   114     0.82    116     0.102   0.000   68.9    13   16.0   63.5   3.21  .0617    0.000   117    1    100.0    5 
 1/01/21 10:15a   35.9   35.9   35.6    48   18.1   0.0   ---  0.00   0.0   ---   35.9   34.9   34.9   36.9   835.6  0.00  0.00   125     0.90    130     0.101   0.000   69.0    13   16.0   63.6   3.21  .0617    0.000   117    1    100.0    5 
 1/01/21 10:20a   36.1   36.1   35.9    49   18.8   0.0   ---  0.00   0.0   ---   36.1   35.1   35.1   37.5   835.5  0.00  0.00   137     0.98    142     0.100   0.000   69.0    13   16.0   63.6   3.21  .0617    0.000   117    1    100.0    5 
 1/01/21 10:25a   36.4   36.4   36.1    49   19.0   0.0   ---  0.00   0.0   ---   36.4   35.4   35.4   38.4   835.4  0.00  0.00   156     1.12    163     0.099   0.000   69.0    13   16.0   63.6   3.21  .0617    0.000   117    1    100.0    5 
 1/01/21 10:30a   36.6   36.6   36.4    49   19.2   0.0   ---  0.00   0.0   ---   36.6   35.6   35.6   39.1   835.3  0.00  0.00   172     1.23    181     0.099   0.000   69.0    13   16.0   63.6   3.21  .0616    0.000   117    1    100.0    5 
 1/01/21 10:35a   37.1   37.1   36.6    49   19.7   0.0   ---  0.00   0.0   ---   37.1   36.1   36.1   40.2   835.3  0.00  0.00   193     1.38    195     0.097   0.000   69.0    13   16.0   63.6   3.21  .0616    0.000   117    1    100.0    5 
